"X","Y","src_geo","clc_quartier","clc_secteur","id_arbre","haut_tot","haut_tronc","tronc_diam","fk_arb_etat","fk_stadedev","fk_situation","dte_plantation","age_estim","clc_nbr_diag","dte_abattage","nomfrancais","feuillage","remarquable"
"1721984.6228","8295154.7575","Orthophoto","Quartier remicourt","Rue jacky tabar","19","7","2",22,"En place","Jeune","Alignement","",5,0,NA,"Fraexc","Feuillu","Non"
"1722928.6228","8293043.975","Orthophoto","Quartier de neuville","Rue jacques blanchot","19","15","6",103,"En place","Adulte","Alignement","",45,0,NA,"Plaace","Feuillu","Non"
"1721154.4763","8292956.5951","Orthophoto","Quartier du faubourg d'isle","Rue jean cocteau","19","8","3",155,"Supprimé","Adulte","Alignement","",30,0,2017-07-31,"Acepse","Feuillu","Non"
"1718881.6655","8293017.4013","Orthophoto","Quartier saint-martin - oëstres","Rue jean falloux","19","16","2",120,"En place","Adulte","Groupe","",40,0,NA,"Pinnignig","Conifère","Non"
"1721090.4585","8295609.4669","Orthophoto","Quartier de l'europe","Rue joliot curie","19","15","4",115,"En place","Adulte","Groupe","",40,0,NA,"Betpen","Feuillu","Non"
"1721907.607","8295741.0923","Orthophoto","Quartier de l'europe","Rue laplace","19","13","2",167,"En place","Adulte","Groupe","",40,0,NA,"Pinnignig","Conifère","Non"
"1718603.8898","8295027.8071","Orthophoto","Quartier saint-martin - oëstres","Rue marcel paul","19","12","2.5",113,"En place","Adulte","Alignement","",50,NA,NA,"Tilcor","Feuillu","Non"
"1720982.7675","8295622.781","Orthophoto","Quartier de l'europe","Rue marconi","19","22","3",190,"En place","Adulte","Isolé","",50,0,NA,"Acesacwie","Feuillu","Non"
"1718735.5192","8295710.8833","Orthophoto","Quartier du vermandois","Rue paul-emile victor","19","7","2.5",108,"En place","Adulte","Alignement","",15,NA,NA,"Pinwal","Conifère","Non"
"1719367.4537","8295051.7845","Orthophoto","Quartier du vermandois","Rue paul codos","19","8","2",97,"En place","Adulte","Groupe","",15,NA,NA,"Pinnignig","Conifère","Non"
"1722885.3172","8292770.5758","Orthophoto","Quartier de neuville","Rue raoul huguet","19","15","3",173,"En place","Adulte","Alignement","",40,0,NA,"Plaace","Feuillu","Non"
"1718955.4807","8295482.7745","Orthophoto","Quartier du vermandois","Rue théodore monod","19","6","2",92,"En place","Jeune","Alignement","",15,NA,NA,"Pinsyl","Conifère","Non"
"1718483.3481","8295426.7825","Orthophoto","Quartier du vermandois","Serpentine nord","19","6","2",127,"En place","Jeune","Groupe","",15,NA,NA,"Cedatlgla","Conifère","Non"
"1718872.9157","8295233.341","Orthophoto","Quartier du vermandois","Serpentine sud","19","6","2",73,"En place","Jeune","Groupe","",15,NA,NA,"Salalb","Feuillu","Non"
"1720371.7902","8294135.7307","Orthophoto","Quartier du centre-ville","Square andré malraux","19","7","2",90,"En place","Adulte","Isolé","",50,0,NA,"Pruser","Feuillu","Non"
"1720914.7619","8294404.9236","Orthophoto","Quartier du centre-ville","Square churchill","19","4","2",17,"Essouché","Jeune","Isolé","2015/01/01 00:00:00+00",10,0,2017-02-28,"Aeshom","Feuillu","Non"
"1721512.5712","8295962.8921","Orthophoto","Quartier de l'europe","Square de kaiserlautern","19","10","2",100,"En place","Adulte","Alignement","",40,0,NA,"Tilcor","Feuillu","Non"
"1721720.1846","8295823.8971","Orthophoto","Quartier de l'europe","Square des marronniers","19","9","3",90,"Non essouché","Adulte","Groupe","",40,0,2018-10-31,"Pyrcom","Feuillu","Non"
"1721264.4603","8293993.3476","Orthophoto","Quartier remicourt","Square marché franc","19","17","3",160,"Remplacé","Adulte","Groupe","",50,0,2016-07-01,"Plaace","Feuillu","Non"
"1720877.6652","8294249.1075","Orthophoto","Quartier du centre-ville","Square quentin de la tour","19","10","3",110,"Supprimé","Adulte","Alignement","",50,0,2017-05-31,"Acepse","Feuillu","Non"
"1719960.1726","8293825.0032","Orthophoto","Quartier saint-martin - oëstres","Square romain tricoteaux","19","10","3",60,"En place","Adulte","Groupe","",50,0,NA,"Cassat","Feuillu","Non"
"1719641.5229","8295863.2098","Orthophoto","Quartier du vermandois","Stade cepy","19","13","3",140,"En place","Adulte","Groupe","",50,0,NA,"Pinnignig","Conifère","Non"
"1718913.1885","8293037.7826","Orthophoto","Quartier saint-martin - oëstres","Stade gaston massot","19","21","4",150,"Supprimé","Adulte","Alignement","",40,0,2017-06-30,"Popcan","Feuillu","Non"
"1723197.1442","8293185.9537","Orthophoto","Harly","Stade marcel bienfait","19","4","3",70,"En place","Adulte","Alignement","",30,0,NA,"Tilcor","Feuillu","Non"
"1719904.7923","8294924.181","Orthophoto","Quartier saint-jean","Stade municipal plein air","19","15","0",125,"En place","Adulte","Alignement","",50,0,NA,"Acepse","Feuillu","Non"
"1719904.7581","8296489.6808","Orthophoto","Quartier saint-jean","Stade paul debrésie","19","25","2",220,"Supprimé","Vieux","Alignement","",50,1,2018-06-30,"Popnigita","Feuillu","Non"
"1721688.9337","8296213.7786","Orthophoto","Omissy","Terrain aventure europe","19","24","5",140,"Non essouché","Adulte","Groupe","",30,0,2018-09-30,"Popcan","Feuillu","Non"
"1723079.4783","8293024.51","Orthophoto","Quartier de neuville","Terrain aventure neuville","19","22","4",170,"En place","Adulte","Alignement","",60,1,NA,"Poptre","Feuillu","Non"
"1721518.6441","8293644.6107","Orthophoto","Quartier du faubourg d'isle","Terrain de mini golf","19","21","7",267,"Essouché","Adulte","Isolé","",65,0,2016-07-01,"Tilcor","Feuillu","Non"
"1722354.2397","8293999.5111","Orthophoto","Quartier du faubourg d'isle","Verger du parc d'isle","19","7","1.5",97,"En place","Adulte","Groupe","",30,0,NA,"Prucercoe","Feuillu","Non"
"1721671.2446","8292583.1853","","Quartier du faubourg d'isle","Zone industrielle st-lazare","19","7","2",50,"En place","Jeune","Alignement","",20,NA,NA,"Tilcor","Feuillu","Non"
"1721509.8586","8292742.4852","","Quartier du faubourg d'isle","Zone industrielle st-lazare (bassin)","19","7","2",39,"En place","Jeune","Alignement","",20,NA,NA,"Corcol","Feuillu","Non"
"1718932.553","8295296.4313","Orthophoto","Quartier du vermandois","Avenue archimède","190","7","0",110,"En place","Jeune","Alignement","",15,NA,NA,"Fagsylfas","Feuillu","Non"
"1721610.0162","8295839.8197","Orthophoto","Quartier de l'europe","Avenue robert schuman","190","17","2",155,"En place","Adulte","Alignement","",50,0,NA,"Tilhen","Feuillu","Non"
"1722334.2189","8293958.4941","Orthophoto","Quartier du faubourg d'isle","Parc d'isle jacques braconnier","190","13","2.5",100,"En place","Adulte","Alignement","",35,0,NA,"Acepse","Feuillu","Non"
"1720892.0775","8294852.9173","Orthophoto","Quartier remicourt","Parc des champs-elysées","190","15","5",160,"En place","Adulte","Alignement","",80,0,NA,"Aeship","Feuillu","Non"
"1721423.9608","8293605.0105","Orthophoto","Quartier du faubourg d'isle","Parvis gare","190","3","0",15,"En place","Jeune","Groupe","2016/01/01 00:00:00+00",5,0,NA,"Maltsc","Feuillu","Non"
"1718028.0971","8294849.281","","Quartier saint-martin - oëstres","Rue andré missenard","190","4","2",31,"En place","Jeune","Alignement","",10,NA,NA,"Mal","Feuillu","Non"
"1718432.1391","8295488.8182","Orthophoto","Quartier du vermandois","Serpentine nord","190","8","3",48,"En place","Jeune","Groupe","",15,NA,NA,"Betpap","Feuillu","Non"
"1719055.0521","8295003.785","Orthophoto","Quartier du vermandois","Serpentine sud","190","10","1",100,"En place","Jeune","Groupe","",15,NA,NA,"Cedatlgla","Conifère","Non"
"1720075.9901","8296449.534","Orthophoto","Quartier saint-jean","Stade paul debrésie","190","3","2",90,"En place","Jeune","Alignement","",10,0,NA,"Plaace","Feuillu","Non"
"1721855.5632","8296217.6939","Orthophoto","Omissy","Terrain aventure europe","190","12","5",96,"En place","Adulte","Groupe","",30,0,NA,"Pinnignig","Conifère","Non"
"1718923.3128","8295307.0341","Orthophoto","Quartier du vermandois","Avenue archimède","191","7","0",110,"En place","Jeune","Alignement","",15,NA,NA,"Fagsylfas","Feuillu","Non"
"1721622.177","8295844.8118","Orthophoto","Quartier de l'europe","Avenue robert schuman","191","16","2",165,"En place","Adulte","Groupe","",50,0,NA,"Catbig","Feuillu","Non"
"1722338.8704","8293969.0703","Orthophoto","Quartier du faubourg d'isle","Parc d'isle jacques braconnier","191","13","2.5",70,"En place","Adulte","Alignement","",35,0,NA,"Acepse","Feuillu","Non"
"1720896.4843","8294846.5028","Orthophoto","Quartier remicourt","Parc des champs-elysées","191","15","5",154,"En place","Adulte","Alignement","",80,0,NA,"Aeship","Feuillu","Non"
"1721416.1138","8293587.4209","Orthophoto","Quartier du faubourg d'isle","Parvis gare","191","3","0",11,"En place","Jeune","Groupe","2016/01/01 00:00:00+00",5,0,NA,"Maltsc","Feuillu","Non"
"1718033.1979","8294847.1973","","Quartier saint-martin - oëstres","Rue andré missenard","191","4","2",36,"En place","Jeune","Alignement","",10,NA,NA,"Mal","Feuillu","Non"
"1718425.0438","8295509.4225","Orthophoto","Quartier du vermandois","Serpentine nord","191","9","3",88,"En place","Jeune","Groupe","",15,NA,NA,"Pruavi","Feuillu","Non"
"1719055.0469","8295012.2002","Orthophoto","Quartier du vermandois","Serpentine sud","191","10","1",100,"En place","Jeune","Groupe","",15,NA,NA,"Cedatlgla","Conifère","Non"
"1720071.2314","8296448.3106","Orthophoto","Quartier saint-jean","Stade paul debrésie","191","3","2",90,"En place","Jeune","Alignement","",10,0,NA,"Plaace","Feuillu","Non"
"1721858.2551","8296219.1062","Orthophoto","Omissy","Terrain aventure europe","191","12","5",99,"En place","Adulte","Groupe","",30,0,NA,"Pinnignig","Conifère","Non"
"1718914.0524","8295317.6601","Orthophoto","Quartier du vermandois","Avenue archimède","192","7","0",110,"En place","Jeune","Alignement","",15,NA,NA,"Fagsylfas","Feuillu","Non"
"1721630.9017","8295844.714","Orthophoto","Quartier de l'europe","Avenue robert schuman","192","16","3",210,"En place","Adulte","Groupe","",50,0,NA,"Tilhen","Feuillu","Non"
"1722342.1469","8293980.8096","Orthophoto","Quartier du faubourg d'isle","Parc d'isle jacques braconnier","192","10","2",80,"En place","Adulte","Alignement","",35,0,NA,"Acepse","Feuillu","Non"
"1720900.4502","8294840.5715","Orthophoto","Quartier remicourt","Parc des champs-elysées","192","15","5",164,"En place","Adulte","Alignement","",80,0,NA,"Aeship","Feuillu","Non"
"1721394.8068","8293572.6354","Orthophoto","Quartier du faubourg d'isle","Parvis gare","192","3","0",14,"En place","Jeune","Groupe","2016/01/01 00:00:00+00",5,0,NA,"Maltsc","Feuillu","Non"
"1718033.2108","8294854.0166","","Quartier saint-martin - oëstres","Rue andré missenard","192","4","2",37,"En place","Jeune","Alignement","",10,NA,NA,"Mal","Feuillu","Non"
"1718423.5639","8295514.1327","Orthophoto","Quartier du vermandois","Serpentine nord","192","9","3",86,"En place","Jeune","Groupe","",15,NA,NA,"Pruavi","Feuillu","Non"
"1719053.3442","8295026.1479","Orthophoto","Quartier du vermandois","Serpentine sud","192","10","2.5",108,"En place","Jeune","Groupe","",15,NA,NA,"Pruavi","Feuillu","Non"
"1720066.3075","8296447.0871","Orthophoto","Quartier saint-jean","Stade paul debrésie","192","3","2",90,"En place","Jeune","Alignement","",10,0,NA,"Plaace","Feuillu","Non"
"1721857.544","8296219.248","Orthophoto","Omissy","Terrain aventure europe","192","12","5",128,"En place","Adulte","Groupe","",30,0,NA,"Pinnignig","Conifère","Non"
"1718909.4788","8295322.908","Orthophoto","Quartier du vermandois","Avenue archimède","193","7","0",95,"En place","Jeune","Alignement","",15,NA,NA,"Fagsylfas","Feuillu","Non"
"1721658.0697","8295828.2603","Orthophoto","Quartier de l'europe","Avenue robert schuman","193","8","2",90,"En place","Adulte","Isolé","",40,0,NA,"Prucerpis","Feuillu","Non"
"1722342.2508","8293992.4955","Orthophoto","Quartier du faubourg d'isle","Parc d'isle jacques braconnier","193","15","2",120,"En place","Adulte","Alignement","",35,0,NA,"Acepse","Feuillu","Non"
"1720904.6929","8294834.3511","Orthophoto","Quartier remicourt","Parc des champs-elysées","193","15","5",158,"En place","Adulte","Alignement","",80,0,NA,"Aeship","Feuillu","Non"
"1721396.5598","8293576.8536","Orthophoto","Quartier du faubourg d'isle","Parvis gare","193","3","0",12,"En place","Jeune","Groupe","2016/01/01 00:00:00+00",5,0,NA,"Maltsc","Feuillu","Non"
"1718038.0713","8294854.6957","","Quartier saint-martin - oëstres","Rue andré missenard","193","4","2",34,"En place","Jeune","Alignement","",10,NA,NA,"Mal","Feuillu","Non"
"1718422.7749","8295522.1777","Orthophoto","Quartier du vermandois","Serpentine nord","193","10","4",58,"En place","Jeune","Groupe","",15,NA,NA,"Betpen","Feuillu","Non"
"1719052.5624","8295032.0295","Orthophoto","Quartier du vermandois","Serpentine sud","193","10","2",120,"En place","Jeune","Groupe","",15,NA,NA,"Cedatl","Conifère","Non"
"1720061.7801","8296445.7976","Orthophoto","Quartier saint-jean","Stade paul debrésie","193","3","2",90,"En place","Jeune","Alignement","",10,0,NA,"Plaace","Feuillu","Non"
"1721852.4293","8296214.2201","Orthophoto","Omissy","Terrain aventure europe","193","12","5",113,"En place","Adulte","Groupe","",30,0,NA,"Pinnignig","Conifère","Non"
"1718904.861","8295328.2069","Orthophoto","Quartier du vermandois","Avenue archimède","194","7","0",110,"En place","Jeune","Alignement","",15,NA,NA,"Fagsylfas","Feuillu","Non"
"1721673.8701","8295805.8892","Orthophoto","Quartier de l'europe","Avenue robert schuman","194","17","2",195,"En place","Adulte","Groupe","",55,0,NA,"Tilhen","Feuillu","Non"
"1722339.6051","8294004.1811","Orthophoto","Quartier du faubourg d'isle","Parc d'isle jacques braconnier","194","14","2",120,"En place","Adulte","Alignement","",35,0,NA,"Acepse","Feuillu","Non"
"1720913.1664","8294821.8465","Orthophoto","Quartier remicourt","Parc des champs-elysées","194","15","5",154,"En place","Adulte","Alignement","",80,0,NA,"Aeship","Feuillu","Non"
"1721397.62","8293585.9067","Orthophoto","Quartier du faubourg d'isle","Parvis gare","194","4","2",28,"En place","Jeune","Groupe","2016/01/01 00:00:00+00",5,0,NA,"Salalbche","Feuillu","Non"
"1718036.0911","8294857.7797","","Quartier saint-martin - oëstres","Rue andré missenard","194","4","2",33,"En place","Jeune","Alignement","",10,NA,NA,"Mal","Feuillu","Non"
"1718423.376","8295534.0807","Orthophoto","Quartier du vermandois","Serpentine nord","194","9","1",59,"En place","Jeune","Groupe","",15,NA,NA,"Cedlib","Conifère","Non"
"1719057.2216","8295041.2503","Orthophoto","Quartier du vermandois","Serpentine sud","194","9","1.5",78,"En place","Jeune","Groupe","",15,NA,NA,"Fagsyl","Feuillu","Non"
"1720183.6859","8296478.1071","Orthophoto","Quartier saint-jean","Stade paul debrésie","194","3","2",80,"En place","Adulte","Alignement","",20,0,NA,"Tilcor","Feuillu","Non"
"1721850.0133","8296215.5553","Orthophoto","Omissy","Terrain aventure europe","194","12","5",103,"En place","Adulte","Groupe","",30,0,NA,"Pinnignig","Conifère","Non"
"1718891.1716","8295343.915","Orthophoto","Quartier du vermandois","Avenue archimède","195","7","0",110,"En place","Jeune","Alignement","",15,NA,NA,"Fagsylfas","Feuillu","Non"
"1721678.6301","8295798.2559","Orthophoto","Quartier de l'europe","Avenue robert schuman","195","17","2",195,"En place","Adulte","Groupe","",60,0,NA,"Tilhen","Feuillu","Non"
"1722334.3157","8294014.4913","Orthophoto","Quartier du faubourg d'isle","Parc d'isle jacques braconnier","195","14","2",115,"En place","Adulte","Alignement","",35,0,NA,"Acepse","Feuillu","Non"
"1720917.2784","8294815.5232","Orthophoto","Quartier remicourt","Parc des champs-elysées","195","15","5",155,"En place","Adulte","Alignement","",80,0,NA,"Aeship","Feuillu","Non"
"1721386.6545","8293589.4359","Orthophoto","Quartier du faubourg d'isle","Parvis gare","195","4","2",33,"En place","Jeune","Groupe","2016/01/01 00:00:00+00",5,0,NA,"Salalbche","Feuillu","Non"
"1718040.3363","8294859.3099","","Quartier saint-martin - oëstres","Rue andré missenard","195","4","2",28,"En place","Jeune","Alignement","",10,NA,NA,"Mal","Feuillu","Non"
"1718423.5368","8295541.0588","Orthophoto","Quartier du vermandois","Serpentine nord","195","7","3",48,"En place","Jeune","Groupe","",15,NA,NA,"Pruavi","Feuillu","Non"
"1719055.3277","8295051.5346","Orthophoto","Quartier du vermandois","Serpentine sud","195","9","0",70,"En place","Jeune","Groupe","",15,NA,NA,"Fagsyl","Feuillu","Non"
"1720180.9147","8296481.5119","Orthophoto","Quartier saint-jean","Stade paul debrésie","195","3","2",80,"En place","Adulte","Alignement","",20,0,NA,"Tilcor","Feuillu","Non"
"1721852.8744","8296218.2869","Orthophoto","Omissy","Terrain aventure europe","195","12","5",107,"En place","Adulte","Groupe","",30,0,NA,"Pinnignig","Conifère","Non"
"1718886.5296","8295349.2415","Orthophoto","Quartier du vermandois","Avenue archimède","196","7","0",110,"En place","Jeune","Alignement","",15,NA,NA,"Fagsylfas","Feuillu","Non"
"1720874.4072","8295566.2593","Orthophoto","Quartier de l'europe","Avenue robert schuman","196","6","0",45,"En place","Jeune","Alignement","2014/04/01 00:00:00+00",5,0,NA,"Pruserama","Feuillu","Non"
"1722326.9644","8294023.6908","Orthophoto","Quartier du faubourg d'isle","Parc d'isle jacques braconnier","196","22","2.5",120,"En place","Adulte","Alignement","",35,0,NA,"Acepse","Feuillu","Non"
"1720921.8126","8294809.0241","Orthophoto","Quartier remicourt","Parc des champs-elysées","196","15","5",160,"En place","Adulte","Alignement","",80,0,NA,"Aeship","Feuillu","Non"
"1721382.3736","8293585.4012","Orthophoto","Quartier du faubourg d'isle","Parvis gare","196","4","2",23,"En place","Jeune","Groupe","2016/01/01 00:00:00+00",5,0,NA,"Alnspa","Feuillu","Non"
"1718039.9422","8294863.7141","","Quartier saint-martin - oëstres","Rue andré missenard","196","4","2",44,"En place","Jeune","Alignement","",10,NA,NA,"Mal","Feuillu","Non"
"1718424.8666","8295545.5788","Orthophoto","Quartier du vermandois","Serpentine nord","196","7","2",65,"En place","Jeune","Groupe","",15,NA,NA,"Pruavi","Feuillu","Non"
"1719050.5214","8295046.6285","Orthophoto","Quartier du vermandois","Serpentine sud","196","7","2",49,"En place","Jeune","Groupe","",15,NA,NA,"Betutijac","Feuillu","Non"
"1720177.4032","8296484.7897","Orthophoto","Quartier saint-jean","Stade paul debrésie","196","3","2",85,"En place","Adulte","Alignement","",20,0,NA,"Tilcor","Feuillu","Non"
